"game_id","date_played","away_team_id","home_team_id","away_score","home_score","winner","loser","created_at"
"746866","2024-06-16",138,112,2,1,"away","home","2025-05-19 12:45:34.986855-04"
"746865","2024-06-15",138,112,1,5,"home","away","2025-05-19 12:45:34.523345-04"
"747113","2024-06-15",139,144,2,9,"home","away","2025-05-19 12:45:34.523345-04"
"747024","2024-06-15",143,110,2,6,"home","away","2025-05-19 12:45:34.523345-04"
"744846","2024-06-15",146,120,0,4,"home","away","2025-05-19 12:45:34.523345-04"
"744925","2024-06-15",114,141,0,5,"home","away","2025-05-19 12:45:34.523345-04"
"745805","2024-06-15",135,121,1,5,"home","away","2025-05-19 12:45:34.523345-04"
"745976","2024-06-15",113,158,1,3,"home","away","2025-05-19 12:45:34.523345-04"
"747187","2024-06-15",145,109,9,2,"away","home","2025-05-19 12:45:34.523345-04"
"746135","2024-06-15",118,119,7,2,"away","home","2025-05-19 12:45:34.523345-04"
"746946","2024-06-15",147,111,4,8,"home","away","2025-05-19 12:45:34.523345-04"
"747109","2024-06-16",139,144,8,6,"away","home","2025-05-19 12:45:34.986855-04"
"747023","2024-06-16",143,110,3,8,"home","away","2025-05-19 12:45:34.986855-04"
"744839","2024-06-16",146,120,1,3,"home","away","2025-05-19 12:45:34.986855-04"
"744926","2024-06-16",114,141,6,7,"home","away","2025-05-19 12:45:34.986855-04"
"745807","2024-06-16",135,121,6,11,"home","away","2025-05-19 12:45:34.986855-04"
"745977","2024-06-16",113,158,4,5,"home","away","2025-05-19 12:45:34.986855-04"
"746377","2024-06-16",116,117,1,4,"home","away","2025-05-19 12:45:34.986855-04"
"746546","2024-06-16",134,115,8,2,"away","home","2025-05-19 12:45:34.986855-04"
"745321","2024-06-16",108,137,6,13,"home","away","2025-05-19 12:45:34.986855-04"
"747189","2024-06-16",145,109,5,12,"home","away","2025-05-19 12:45:34.986855-04"
"746130","2024-06-16",118,119,0,3,"home","away","2025-05-19 12:45:34.986855-04"
"745242","2024-06-16",140,136,0,5,"home","away","2025-05-19 12:45:34.986855-04"
"745891","2024-06-16",133,142,7,8,"home","away","2025-05-19 12:45:34.986855-04"
"746945","2024-06-16",147,111,3,9,"home","away","2025-05-19 12:45:34.986855-04"
"745895","2024-06-16",133,142,2,6,"home","away","2025-05-19 12:45:34.986855-04"
"747106","2024-06-19",116,144,0,7,"home","away","2025-05-19 12:45:36.054153-04"
"745489","2024-06-19",113,134,0,1,"home","away","2025-05-19 12:45:36.054153-04"
"746050","2024-06-19",138,146,3,4,"home","away","2025-05-19 12:45:36.054153-04"
"745561","2024-06-19",135,143,5,2,"away","home","2025-05-19 12:45:36.054153-04"
"746864","2024-06-19",137,112,5,6,"home","away","2025-05-19 12:45:36.054153-04"
"746055","2024-06-17",138,146,7,6,"away","home","2025-05-19 12:45:35.310761-04"
"745490","2024-06-17",113,134,1,4,"home","away","2025-05-19 12:45:35.310761-04"
"745567","2024-06-17",135,143,2,9,"home","away","2025-05-19 12:45:35.310761-04"
"744918","2024-06-17",111,141,7,3,"away","home","2025-05-19 12:45:35.310761-04"
"747108","2024-06-17",116,144,1,2,"home","away","2025-05-19 12:45:35.310761-04"
"746868","2024-06-17",137,112,7,6,"away","home","2025-05-19 12:45:35.310761-04"
"745005","2024-06-17",121,140,14,2,"away","home","2025-05-19 12:45:35.310761-04"
"746543","2024-06-17",119,115,9,5,"away","home","2025-05-19 12:45:35.310761-04"
"746215","2024-06-17",158,108,3,5,"home","away","2025-05-19 12:45:35.310761-04"
"744920","2024-06-19",111,141,7,3,"away","home","2025-05-19 12:45:36.054153-04"
"745002","2024-06-19",121,140,3,5,"home","away","2025-05-19 12:45:36.054153-04"
"746781","2024-06-19",117,145,4,1,"away","home","2025-05-19 12:45:36.054153-04"
"746049","2024-06-18",138,146,8,9,"home","away","2025-05-19 12:45:35.578873-04"
"746219","2024-06-19",158,108,2,0,"away","home","2025-05-19 12:45:36.054153-04"
"744842","2024-06-19",109,120,1,3,"home","away","2025-05-19 12:45:36.054153-04"
"746625","2024-06-19",136,114,0,8,"home","away","2025-05-19 12:45:36.054153-04"
"745887","2024-06-19",139,142,3,2,"away","home","2025-05-19 12:45:36.054153-04"
"746538","2024-06-19",119,115,6,7,"home","away","2025-05-19 12:45:36.054153-04"
"745646","2024-06-19",118,133,1,5,"home","away","2025-05-19 12:45:36.054153-04"
"746867","2024-06-18",137,112,2,5,"home","away","2025-05-19 12:45:35.578873-04"
"745732","2024-06-19",110,147,7,6,"away","home","2025-05-19 12:45:36.054153-04"
"747107","2024-06-18",116,144,1,2,"home","away","2025-05-19 12:45:35.578873-04"
"745488","2024-06-18",113,134,2,1,"away","home","2025-05-19 12:45:35.578873-04"
"745563","2024-06-18",135,143,3,4,"home","away","2025-05-19 12:45:35.578873-04"
"744843","2024-06-18",109,120,5,0,"away","home","2025-05-19 12:45:35.578873-04"
"746627","2024-06-18",136,114,8,5,"away","home","2025-05-19 12:45:35.578873-04"
"745733","2024-06-18",110,147,2,4,"home","away","2025-05-19 12:45:35.578873-04"
"744917","2024-06-18",111,141,4,3,"away","home","2025-05-19 12:45:35.578873-04"
"745893","2024-06-18",139,142,6,7,"home","away","2025-05-19 12:45:35.578873-04"
"745004","2024-06-18",121,140,7,6,"away","home","2025-05-19 12:45:35.578873-04"
"746783","2024-06-18",117,145,0,2,"home","away","2025-05-19 12:45:35.578873-04"
"746542","2024-06-18",119,115,11,9,"away","home","2025-05-19 12:45:35.578873-04"
"746217","2024-06-18",158,108,6,3,"away","home","2025-05-19 12:45:35.578873-04"
"745650","2024-06-18",118,133,5,7,"home","away","2025-05-19 12:45:35.578873-04"
"744841","2024-06-20",109,120,5,2,"away","home","2025-05-19 12:45:36.443789-04"
"746626","2024-06-20",136,114,3,6,"home","away","2025-05-19 12:45:36.443789-04"
"745889","2024-06-20",139,142,7,6,"away","home","2025-05-19 12:45:36.443789-04"
"746782","2024-06-20",117,145,5,3,"away","home","2025-05-19 12:45:36.443789-04"
"746539","2024-06-20",119,115,5,3,"away","home","2025-05-19 12:45:36.443789-04"
"745645","2024-06-20",118,133,3,2,"away","home","2025-05-19 12:45:36.443789-04"
"745734","2024-06-20",110,147,17,5,"away","home","2025-05-19 12:45:36.443789-04"
"745164","2024-06-20",137,138,5,6,"home","away","2025-05-19 12:45:36.443789-04"
"745401","2024-06-20",158,135,6,7,"home","away","2025-05-19 12:45:36.443789-04"
"745006","2024-06-21",118,140,2,6,"home","away","2025-05-19 12:45:36.851594-04"
"746700","2024-06-22",111,113,4,3,"away","home","2025-05-19 12:45:37.136069-04"
"746131","2024-06-21",108,119,3,2,"away","home","2025-05-19 12:45:36.851594-04"
"746460","2024-06-21",145,116,1,2,"home","away","2025-05-19 12:45:36.851594-04"
"746861","2024-06-21",121,112,11,1,"away","home","2025-05-19 12:45:36.851594-04"
"745562","2024-06-21",109,143,5,4,"away","home","2025-05-19 12:45:36.851594-04"
"745483","2024-06-21",139,134,10,3,"away","home","2025-05-19 12:45:36.851594-04"
"745649","2024-06-21",142,133,5,6,"home","away","2025-05-19 12:45:36.851594-04"
"746375","2024-06-21",110,117,11,14,"home","away","2025-05-19 12:45:36.851594-04"
"746698","2024-06-21",111,113,2,5,"home","away","2025-05-19 12:45:36.851594-04"
"746624","2024-06-21",141,114,1,7,"home","away","2025-05-19 12:45:36.851594-04"
"746052","2024-06-21",136,146,2,3,"home","away","2025-05-19 12:45:36.851594-04"
"745729","2024-06-21",144,147,8,1,"away","home","2025-05-19 12:45:36.851594-04"
"745403","2024-06-21",158,135,5,9,"home","away","2025-05-19 12:45:36.851594-04"
"746540","2024-06-21",120,115,11,5,"away","home","2025-05-19 12:45:36.851594-04"
"746048","2024-06-22",136,146,9,0,"away","home","2025-05-19 12:45:37.136069-04"
"746132","2024-06-22",108,119,2,7,"home","away","2025-05-19 12:45:37.136069-04"
"745564","2024-06-22",109,143,1,12,"home","away","2025-05-19 12:45:37.136069-04"
"745731","2024-06-22",144,147,3,8,"home","away","2025-05-19 12:45:37.136069-04"
"745486","2024-06-22",139,134,3,4,"home","away","2025-05-19 12:45:37.136069-04"
"746459","2024-06-22",145,116,5,1,"away","home","2025-05-19 12:45:37.136069-04"
"746622","2024-06-22",141,114,3,6,"home","away","2025-05-19 12:45:37.136069-04"
"746376","2024-06-22",110,117,1,5,"home","away","2025-05-19 12:45:37.136069-04"
"745163","2024-06-22",137,138,4,9,"home","away","2025-05-19 12:45:37.136069-04"
"744997","2024-06-22",118,140,0,6,"home","away","2025-05-19 12:45:37.136069-04"
"746541","2024-06-22",120,115,7,8,"home","away","2025-05-19 12:45:37.136069-04"
"745644","2024-06-22",142,133,10,2,"away","home","2025-05-19 12:45:37.136069-04"
"745402","2024-06-22",158,135,4,6,"home","away","2025-05-19 12:45:37.136069-04"
"746863","2024-06-22",121,112,1,8,"home","away","2025-05-19 12:45:37.136069-04"
"745566","2024-06-23",109,143,1,4,"home","away","2025-05-19 12:45:37.494351-04"
"745727","2024-06-23",144,147,3,1,"away","home","2025-05-19 12:45:37.494351-04"
"745485","2024-06-23",139,134,3,1,"away","home","2025-05-19 12:45:37.494351-04"
"746699","2024-06-23",111,113,7,4,"away","home","2025-05-19 12:45:37.494351-04"
"746457","2024-06-23",145,116,2,11,"home","away","2025-05-19 12:45:37.494351-04"
"746621","2024-06-23",141,114,5,6,"home","away","2025-05-19 12:45:37.494351-04"
"746051","2024-06-23",136,146,4,6,"home","away","2025-05-19 12:45:37.494351-04"
"746373","2024-06-23",110,117,1,8,"home","away","2025-05-19 12:45:37.494351-04"
"745165","2024-06-23",137,138,3,5,"home","away","2025-05-19 12:45:37.494351-04"
"745000","2024-06-23",118,140,0,4,"home","away","2025-05-19 12:45:37.494351-04"
"746536","2024-06-23",120,115,2,1,"away","home","2025-05-19 12:45:37.494351-04"
"745648","2024-06-23",142,133,3,0,"away","home","2025-05-19 12:45:37.494351-04"
"745396","2024-06-23",158,135,6,2,"away","home","2025-05-19 12:45:37.494351-04"
"745073","2024-06-26",136,139,5,2,"away","home","2025-05-19 12:45:38.529947-04"
"746862","2024-06-23",121,112,5,2,"away","home","2025-05-19 12:45:37.494351-04"
"746695","2024-06-26",134,113,6,1,"away","home","2025-05-19 12:45:38.529947-04"
"746456","2024-06-26",143,116,6,2,"away","home","2025-05-19 12:45:38.529947-04"
"746374","2024-06-26",115,117,1,7,"home","away","2025-05-19 12:45:38.529947-04"
"746291","2024-06-26",146,118,1,5,"home","away","2025-05-19 12:45:38.529947-04"
"745975","2024-06-26",140,158,5,6,"home","away","2025-05-19 12:45:38.529947-04"
"746212","2024-06-26",133,108,2,5,"home","away","2025-05-19 12:45:38.529947-04"
"745400","2024-06-26",120,135,5,8,"home","away","2025-05-19 12:45:38.529947-04"
"746454","2024-06-25",143,116,1,4,"home","away","2025-05-19 12:45:38.13361-04"
"746816","2024-06-27",144,145,0,1,"home","away","2025-05-19 12:45:38.736326-04"
"746697","2024-06-25",134,113,9,5,"away","home","2025-05-19 12:45:38.13361-04"
"745157","2024-06-26",144,138,6,2,"away","home","2025-05-19 12:45:38.529947-04"
"746696","2024-06-24",134,113,5,11,"home","away","2025-05-19 12:45:37.86931-04"
"746941","2024-06-24",141,111,6,7,"home","away","2025-05-19 12:45:37.86931-04"
"746293","2024-06-25",146,118,2,1,"away","home","2025-05-19 12:45:38.13361-04"
"746213","2024-06-25",133,108,5,7,"home","away","2025-05-19 12:45:38.13361-04"
"747019","2024-06-26",114,110,2,4,"home","away","2025-05-19 12:45:38.529947-04"
"745323","2024-06-24",112,137,4,5,"home","away","2025-05-19 12:45:37.86931-04"
"747021","2024-06-24",114,110,3,2,"away","home","2025-05-19 12:45:37.86931-04"
"746458","2024-06-24",143,116,8,1,"away","home","2025-05-19 12:45:37.86931-04"
"745078","2024-06-24",136,139,3,4,"home","away","2025-05-19 12:45:37.86931-04"
"745160","2024-06-24",144,138,3,4,"home","away","2025-05-19 12:45:37.86931-04"
"746780","2024-06-24",119,145,3,0,"away","home","2025-05-19 12:45:37.86931-04"
"746298","2024-06-24",146,118,1,4,"home","away","2025-05-19 12:45:37.86931-04"
"745974","2024-06-24",140,158,3,6,"home","away","2025-05-19 12:45:37.86931-04"
"746218","2024-06-24",133,108,1,5,"home","away","2025-05-19 12:45:37.86931-04"
"745397","2024-06-24",120,135,6,7,"home","away","2025-05-19 12:45:37.86931-04"
"746942","2024-06-26",141,111,4,1,"away","home","2025-05-19 12:45:38.529947-04"
"745808","2024-06-26",147,121,2,12,"home","away","2025-05-19 12:45:38.529947-04"
"745158","2024-06-26",144,138,1,4,"home","away","2025-05-19 12:45:38.529947-04"
"746777","2024-06-26",119,145,4,0,"away","home","2025-05-19 12:45:38.529947-04"
"745322","2024-06-25",112,137,1,5,"home","away","2025-05-19 12:45:38.13361-04"
"745076","2024-06-25",136,139,3,11,"home","away","2025-05-19 12:45:38.13361-04"
"746372","2024-06-25",115,117,2,5,"home","away","2025-05-19 12:45:38.13361-04"
"745973","2024-06-25",140,158,1,3,"home","away","2025-05-19 12:45:38.13361-04"
"745399","2024-06-25",120,135,7,9,"home","away","2025-05-19 12:45:38.13361-04"
"747022","2024-06-25",114,110,10,8,"away","home","2025-05-19 12:45:38.13361-04"
"746943","2024-06-25",141,111,9,4,"away","home","2025-05-19 12:45:38.13361-04"
"745806","2024-06-25",147,121,7,9,"home","away","2025-05-19 12:45:38.13361-04"
"746775","2024-06-25",119,145,4,3,"away","home","2025-05-19 12:45:38.13361-04"
"747188","2024-06-25",142,109,4,5,"home","away","2025-05-19 12:45:38.13361-04"
"747184","2024-06-26",142,109,8,3,"away","home","2025-05-19 12:45:38.529947-04"
"745325","2024-06-26",112,137,3,4,"home","away","2025-05-19 12:45:38.529947-04"
"747185","2024-06-27",142,109,13,6,"away","home","2025-05-19 12:45:38.736326-04"
"745324","2024-06-27",112,137,5,3,"away","home","2025-05-19 12:45:38.736326-04"
"745565","2024-06-27",146,143,7,4,"away","home","2025-05-19 12:45:38.736326-04"
"747020","2024-06-27",140,110,2,11,"home","away","2025-05-19 12:45:38.736326-04"
"744919","2024-06-27",147,141,2,9,"home","away","2025-05-19 12:45:38.736326-04"
"746288","2024-06-27",114,118,1,2,"home","away","2025-05-19 12:45:38.736326-04"
"745162","2024-06-27",113,138,11,4,"away","home","2025-05-19 12:45:38.736326-04"
"746210","2024-06-27",116,108,0,5,"home","away","2025-05-19 12:45:38.736326-04"
"746776","2024-06-28",115,145,3,5,"home","away","2025-05-19 12:45:38.960991-04"
"745161","2024-06-28",113,138,0,1,"home","away","2025-05-19 12:45:38.960991-04"
"744922","2024-06-28",147,141,16,5,"away","home","2025-05-19 12:45:38.960991-04"
"745560","2024-06-28",146,143,0,2,"home","away","2025-05-19 12:45:38.960991-04"
"747183","2024-06-28",133,109,9,4,"away","home","2025-05-19 12:45:38.960991-04"
"747105","2024-06-28",134,144,1,6,"home","away","2025-05-19 12:45:38.960991-04"
"746939","2024-06-28",135,111,9,2,"away","home","2025-05-19 12:45:38.960991-04"
"745970","2024-06-28",112,158,2,4,"home","away","2025-05-19 12:45:38.960991-04"
"746292","2024-06-28",114,118,3,10,"home","away","2025-05-19 12:45:38.960991-04"
"745804","2024-06-28",117,121,2,7,"home","away","2025-05-19 12:45:38.960991-04"
"745070","2024-06-28",120,139,1,3,"home","away","2025-05-19 12:45:38.960991-04"
"747017","2024-06-28",140,110,1,2,"home","away","2025-05-19 12:45:38.960991-04"
"745319","2024-06-28",119,137,3,5,"home","away","2025-05-19 12:45:38.960991-04"
"746214","2024-06-28",116,108,2,5,"home","away","2025-05-19 12:45:38.960991-04"
"745238","2024-06-28",142,136,2,3,"home","away","2025-05-19 12:45:38.960991-04"
"747101","2024-06-30",134,144,4,2,"away","home","2025-05-19 12:45:39.72469-04"
"746938","2024-06-30",135,111,1,4,"home","away","2025-05-19 12:45:39.72469-04"
"745555","2024-06-30",146,143,6,7,"home","away","2025-05-19 12:45:39.72469-04"
"744916","2024-06-30",147,141,8,1,"away","home","2025-05-19 12:45:39.72469-04"
"745072","2024-06-30",120,139,0,5,"home","away","2025-05-19 12:45:39.72469-04"
"745971","2024-06-30",112,158,1,7,"home","away","2025-05-19 12:45:39.72469-04"
"746779","2024-06-30",115,145,5,4,"away","home","2025-05-19 12:45:39.72469-04"
"746290","2024-06-30",114,118,2,6,"home","away","2025-05-19 12:45:39.72469-04"
"745154","2024-06-30",113,138,0,2,"home","away","2025-05-19 12:45:39.72469-04"
"745320","2024-06-30",119,137,4,10,"home","away","2025-05-19 12:45:39.72469-04"
"746209","2024-06-30",116,108,7,6,"away","home","2025-05-19 12:45:39.72469-04"
"747182","2024-06-30",133,109,1,5,"home","away","2025-05-19 12:45:39.72469-04"
"745243","2024-06-30",142,136,5,3,"away","home","2025-05-19 12:45:39.72469-04"
"745802","2024-06-30",117,121,10,5,"away","home","2025-05-19 12:45:39.72469-04"
"747016","2024-06-30",140,110,11,2,"away","home","2025-05-19 12:45:39.72469-04"
"745239","2024-06-29",142,136,5,1,"away","home","2025-05-19 12:45:39.441445-04"
"747104","2024-06-29",134,144,1,2,"home","away","2025-05-19 12:45:39.441445-04"
"746940","2024-06-29",135,111,11,1,"away","home","2025-05-19 12:45:39.441445-04"
"745559","2024-06-29",146,143,3,2,"away","home","2025-05-19 12:45:39.441445-04"
"744921","2024-06-29",147,141,3,9,"home","away","2025-05-19 12:45:39.441445-04"
"745801","2024-06-29",117,121,9,6,"away","home","2025-05-19 12:45:39.441445-04"
"745071","2024-06-29",120,139,8,1,"away","home","2025-05-19 12:45:39.441445-04"
"745972","2024-06-29",112,158,5,3,"away","home","2025-05-19 12:45:39.441445-04"
"746778","2024-06-29",115,145,3,11,"home","away","2025-05-19 12:45:39.441445-04"
"746289","2024-06-29",114,118,7,2,"away","home","2025-05-19 12:45:39.441445-04"
"745159","2024-06-29",113,138,9,4,"away","home","2025-05-19 12:45:39.441445-04"
"745317","2024-06-29",119,137,14,7,"away","home","2025-05-19 12:45:39.441445-04"
"746211","2024-06-29",116,108,5,6,"home","away","2025-05-19 12:45:39.441445-04"
"747186","2024-06-29",133,109,0,3,"home","away","2025-05-19 12:45:39.441445-04"
"747018","2024-06-29",140,110,5,6,"home","away","2025-05-19 12:45:39.441445-04"
