book_name,game_pk,as_of_time,away_team_id,away_location,away_team_name,home_team_id,home_location,home_team_name,away_score,home_score,winner,away_odds,home_odds,favorite_side,favorite_odds,underdog_side,underdog_odds,fav_pl,ud_pl
Caesars,746655,2024-04-09 23:30:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,205,-250,home,-250,away,205,0.40,-1.00
BetRivers,746655,2024-04-10 11:00:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,215,-265,home,-265,away,215,0.38,-1.00
Unibet,746655,2024-04-10 11:00:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,215,-265,home,-265,away,215,0.38,-1.00
BetOnline.ag,746655,2024-04-09 23:30:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,206,-230,home,-230,away,206,0.43,-1.00
LowVig.ag,746655,2024-04-09 23:30:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,206,-230,home,-230,away,206,0.43,-1.00
MyBookie.ag,746655,2024-04-09 23:30:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,192,-256,home,-256,away,192,0.39,-1.00
BetUS,746655,2024-04-09 23:30:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,205,-245,home,-245,away,205,0.41,-1.00
SuperBook,746655,2024-04-10 11:00:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,214,-244,home,-244,away,214,0.41,-1.00
WynnBET,746655,2024-04-10 11:00:00,145,Chicago,White Sox,114,Cleveland,Guardians,6,7,home,208,-230,home,-230,away,208,0.43,-1.00
DraftKings,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-142,120,away,-142,home,120,0.70,-1.00
BetMGM,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-145,120,away,-145,home,120,0.69,-1.00
FanDuel,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-142,120,away,-142,home,120,0.70,-1.00
PointsBet (US),746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-145,120,away,-145,home,120,0.69,-1.00
Bovada,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-142,119,away,-142,home,119,0.70,-1.00
Caesars,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-140,118,away,-140,home,118,0.71,-1.00
BetRivers,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-134,115,away,-134,home,115,0.75,-1.00
Unibet,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-134,115,away,-134,home,115,0.75,-1.00
BetOnline.ag,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-138,127,away,-138,home,127,0.72,-1.00
LowVig.ag,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-138,127,away,-138,home,127,0.72,-1.00
MyBookie.ag,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-147,115,away,-147,home,115,0.68,-1.00
BetUS,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-135,125,away,-135,home,125,0.74,-1.00
SuperBook,746656,2024-04-12 11:00:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-144,132,away,-144,home,132,0.69,-1.00
WynnBET,746656,2024-04-11 23:30:00,147,Bronx,Yankees,114,Cleveland,Guardians,3,2,away,-140,128,away,-140,home,128,0.71,-1.00
DraftKings,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,114,-135,home,-135,away,114,-1.00,1.14
BetMGM,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,105,-125,home,-125,away,105,-1.00,1.05
FanDuel,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,110,-130,home,-130,away,110,-1.00,1.10
Bovada,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,119,-142,home,-142,away,119,-1.00,1.19
Caesars,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,115,-135,home,-135,away,115,-1.00,1.15
BetRivers,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,107,-125,home,-125,away,107,-1.00,1.07
BetOnline.ag,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,120,-130,home,-130,away,120,-1.00,1.20
LowVig.ag,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,120,-130,home,-130,away,120,-1.00,1.20
MyBookie.ag,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,112,-137,home,-137,away,112,-1.00,1.12
SuperBook,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,120,-130,home,-130,away,120,-1.00,1.20
WynnBET,746695,2024-06-26 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,6,1,away,121,-133,home,-133,away,121,-1.00,1.21
DraftKings,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-108,-112,home,-112,away,-108,0.89,-1.00
BetMGM,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-105,-115,home,-115,away,-105,0.87,-1.00
Bovada,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-106,-114,home,-114,away,-106,0.88,-1.00
Caesars,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-105,-115,home,-115,away,-105,0.87,-1.00
BetRivers,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-106,-112,home,-112,away,-106,0.89,-1.00
MyBookie.ag,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,-115,-120,home,-120,away,-115,0.83,-1.00
SuperBook,746696,2024-06-24 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,101,-111,home,-111,away,101,0.90,-1.00
WynnBET,746696,2024-06-23 23:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,5,11,home,102,-112,home,-112,away,102,0.89,-1.00
DraftKings,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,105,-125,home,-125,away,105,-1.00,1.05
BetMGM,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,105,-125,home,-125,away,105,-1.00,1.05
FanDuel,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,102,-120,home,-120,away,102,-1.00,1.02
Bovada,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,105,-125,home,-125,away,105,-1.00,1.05
Caesars,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,105,-125,home,-125,away,105,-1.00,1.05
BetRivers,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,105,-124,home,-124,away,105,-1.00,1.05
BetOnline.ag,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,112,-122,home,-122,away,112,-1.00,1.12
LowVig.ag,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,112,-122,home,-122,away,112,-1.00,1.12
MyBookie.ag,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,103,-127,home,-127,away,103,-1.00,1.03
BetUS,746697,2024-06-25 17:30:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,116,-126,home,-126,away,116,-1.00,1.16
SuperBook,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,114,-124,home,-124,away,114,-1.00,1.14
WynnBET,746697,2024-06-25 11:00:00,134,Pittsburgh,Pirates,113,Cincinnati,Reds,9,5,away,113,-125,home,-125,away,113,-1.00,1.13
DraftKings,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-105,-115,home,-115,away,-105,0.87,-1.00
BetMGM,746698,2024-06-21 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-105,-115,home,-115,away,-105,0.87,-1.00
Bovada,746698,2024-06-21 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-111,-109,away,-111,home,-109,-1.00,0.92
Caesars,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-105,-115,home,-115,away,-105,0.87,-1.00
BetRivers,746698,2024-06-21 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-104,-113,home,-113,away,-104,0.88,-1.00
BetOnline.ag,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-101,-109,home,-109,away,-101,0.92,-1.00
LowVig.ag,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-101,-109,home,-109,away,-101,0.92,-1.00
MyBookie.ag,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-114,-122,home,-122,away,-114,0.82,-1.00
BetUS,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-101,-109,home,-109,away,-101,0.92,-1.00
SuperBook,746698,2024-06-21 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-102,-108,home,-108,away,-102,0.93,-1.00
WynnBET,746698,2024-06-20 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,2,5,home,-104,-106,home,-106,away,-104,0.94,-1.00
DraftKings,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,142,-170,home,-170,away,142,-1.00,1.42
BetMGM,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,140,-165,home,-165,away,140,-1.00,1.40
FanDuel,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,130,-154,home,-154,away,130,-1.00,1.30
Bovada,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,140,-168,home,-168,away,140,-1.00,1.40
Caesars,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,140,-165,home,-165,away,140,-1.00,1.40
BetRivers,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,138,-162,home,-162,away,138,-1.00,1.38
BetOnline.ag,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,147,-160,home,-160,away,147,-1.00,1.47
LowVig.ag,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,147,-160,home,-160,away,147,-1.00,1.47
MyBookie.ag,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,138,-169,home,-169,away,138,-1.00,1.38
BetUS,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,145,-160,home,-160,away,145,-1.00,1.45
SuperBook,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,145,-160,home,-160,away,145,-1.00,1.45
WynnBET,746699,2024-06-23 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,7,4,away,140,-155,home,-155,away,140,-1.00,1.40
DraftKings,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-125,105,away,-125,home,105,0.80,-1.00
BetMGM,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-125,105,away,-125,home,105,0.80,-1.00
FanDuel,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-116,-102,away,-116,home,-102,0.86,-1.00
Bovada,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-128,107,away,-128,home,107,0.78,-1.00
Caesars,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-125,105,away,-125,home,105,0.80,-1.00
BetRivers,746700,2024-06-22 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-127,108,away,-127,home,108,0.79,-1.00
BetOnline.ag,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-120,110,away,-120,home,110,0.83,-1.00
LowVig.ag,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-120,110,away,-120,home,110,0.83,-1.00
MyBookie.ag,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-133,-103,away,-133,home,-103,0.75,-1.00
BetUS,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-120,110,away,-120,home,110,0.83,-1.00
SuperBook,746700,2024-06-22 11:00:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-123,113,away,-123,home,113,0.81,-1.00
WynnBET,746700,2024-06-21 23:30:00,111,Boston,Red Sox,113,Cincinnati,Reds,4,3,away,-125,113,away,-125,home,113,0.80,-1.00
DraftKings,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,102,-122,home,-122,away,102,0.82,-1.00
BetMGM,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,100,-120,home,-120,away,100,0.83,-1.00
Bovada,746701,2024-06-12 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,-106,-114,home,-114,away,-106,0.88,-1.00
Caesars,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,100,-120,home,-120,away,100,0.83,-1.00
BetRivers,746701,2024-06-12 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,100,-118,home,-118,away,100,0.85,-1.00
BetOnline.ag,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,106,-116,home,-116,away,106,0.86,-1.00
LowVig.ag,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,106,-116,home,-116,away,106,0.86,-1.00
MyBookie.ag,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,-106,-130,home,-130,away,-106,0.77,-1.00
BetUS,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,105,-115,home,-115,away,105,0.87,-1.00
SuperBook,746701,2024-06-12 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,105,-115,home,-115,away,105,0.87,-1.00
WynnBET,746701,2024-06-11 23:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,2,4,home,105,-115,home,-115,away,105,0.87,-1.00
DraftKings,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-130,110,away,-130,home,110,0.77,-1.00
BetMGM,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-125,105,away,-125,home,105,0.80,-1.00
FanDuel,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-124,106,away,-124,home,106,0.81,-1.00
Bovada,746702,2024-06-11 17:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-120,100,away,-120,home,100,0.83,-1.00
Caesars,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-125,105,away,-125,home,105,0.80,-1.00
BetRivers,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-127,108,away,-127,home,108,0.79,-1.00
BetOnline.ag,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-123,113,away,-123,home,113,0.81,-1.00
LowVig.ag,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-123,113,away,-123,home,113,0.81,-1.00
MyBookie.ag,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-132,107,away,-132,home,107,0.76,-1.00
BetUS,746702,2024-06-11 17:30:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-113,103,away,-113,home,103,0.88,-1.00
SuperBook,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-120,110,away,-120,home,110,0.83,-1.00
WynnBET,746702,2024-06-11 11:00:00,114,Cleveland,Guardians,113,Cincinnati,Reds,5,3,away,-120,110,away,-120,home,110,0.83,-1.00
DraftKings,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,-102,-118,home,-118,away,-102,0.85,-1.00
BetMGM,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,100,-120,home,-120,away,100,0.83,-1.00
FanDuel,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,-102,-116,home,-116,away,-102,0.86,-1.00
Bovada,746703,2024-06-08 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,102,-122,home,-122,away,102,0.82,-1.00
Caesars,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,100,-120,home,-120,away,100,0.83,-1.00
BetRivers,746703,2024-06-08 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,-104,-114,home,-114,away,-104,0.88,-1.00
BetOnline.ag,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,103,-113,home,-113,away,103,0.88,-1.00
LowVig.ag,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,103,-113,home,-113,away,103,0.88,-1.00
MyBookie.ag,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,-109,-128,home,-128,away,-109,0.78,-1.00
BetUS,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,103,-113,home,-113,away,103,0.88,-1.00
SuperBook,746703,2024-06-08 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,105,-115,home,-115,away,105,0.87,-1.00
WynnBET,746703,2024-06-07 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,3,4,home,105,-115,home,-115,away,105,0.87,-1.00
DraftKings,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-102,-118,home,-118,away,-102,0.85,-1.00
BetMGM,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-105,-115,home,-115,away,-105,0.87,-1.00
FanDuel,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-110,-106,away,-110,home,-106,-1.00,0.94
Bovada,746704,2024-06-07 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-104,-116,home,-116,away,-104,0.86,-1.00
Caesars,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-105,-115,home,-115,away,-105,0.87,-1.00
BetRivers,746704,2024-06-07 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-110,-107,away,-110,home,-107,-1.00,0.93
BetOnline.ag,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,102,-112,home,-112,away,102,0.89,-1.00
LowVig.ag,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,102,-112,home,-112,away,102,0.89,-1.00
MyBookie.ag,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-110,-125,home,-125,away,-110,0.80,-1.00
BetUS,746704,2024-06-07 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,-106,-104,away,-106,home,-104,-1.00,0.96
SuperBook,746704,2024-06-07 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,101,-111,home,-111,away,101,0.90,-1.00
WynnBET,746704,2024-06-06 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,2,3,home,102,-112,home,-112,away,102,0.89,-1.00
DraftKings,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-125,105,away,-125,home,105,0.80,-1.00
BetMGM,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-125,105,away,-125,home,105,0.80,-1.00
FanDuel,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-130,110,away,-130,home,110,0.77,-1.00
Bovada,746705,2024-06-09 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-117,-103,away,-117,home,-103,0.85,-1.00
Caesars,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-125,105,away,-125,home,105,0.80,-1.00
BetRivers,746705,2024-06-09 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-121,104,away,-121,home,104,0.83,-1.00
BetOnline.ag,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-118,108,away,-118,home,108,0.85,-1.00
LowVig.ag,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-118,108,away,-118,home,108,0.85,-1.00
MyBookie.ag,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-135,-102,away,-135,home,-102,0.74,-1.00
BetUS,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-118,108,away,-118,home,108,0.85,-1.00
SuperBook,746705,2024-06-09 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-120,110,away,-120,home,110,0.83,-1.00
WynnBET,746705,2024-06-08 23:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,2,away,-125,113,away,-125,home,113,0.80,-1.00
DraftKings,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,102,-122,home,-122,away,102,-1.00,1.02
BetMGM,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,105,-125,home,-125,away,105,-1.00,1.05
FanDuel,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,-102,-116,home,-116,away,-102,-1.00,0.98
Bovada,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,102,-122,home,-122,away,102,-1.00,1.02
Caesars,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,100,-120,home,-120,away,100,-1.00,1.00
BetRivers,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,104,-122,home,-122,away,104,-1.00,1.04
Unibet,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,104,-122,home,-122,away,104,-1.00,1.04
BetOnline.ag,746706,2024-05-29 17:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,107,-117,home,-117,away,107,-1.00,1.07
LowVig.ag,746706,2024-05-29 17:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,107,-117,home,-117,away,107,-1.00,1.07
MyBookie.ag,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,-102,-119,home,-119,away,-102,-1.00,0.98
BetUS,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,110,-120,home,-120,away,110,-1.00,1.10
SuperBook,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,110,-120,home,-120,away,110,-1.00,1.10
WynnBET,746706,2024-05-29 11:00:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,5,3,away,107,-117,home,-117,away,107,-1.00,1.07
DraftKings,746707,2024-06-06 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,105,-125,home,-125,away,105,0.80,-1.00
BetMGM,746707,2024-06-06 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,105,-130,home,-130,away,105,0.77,-1.00
FanDuel,746707,2024-06-06 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,110,-130,home,-130,away,110,0.77,-1.00
Bovada,746707,2024-06-06 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,106,-126,home,-126,away,106,0.79,-1.00
Caesars,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,105,-125,home,-125,away,105,0.80,-1.00
BetRivers,746707,2024-06-06 11:00:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,104,-121,home,-121,away,104,0.83,-1.00
BetOnline.ag,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,112,-122,home,-122,away,112,0.82,-1.00
LowVig.ag,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,112,-122,home,-122,away,112,0.82,-1.00
MyBookie.ag,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,106,-125,home,-125,away,106,0.80,-1.00
BetUS,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,111,-121,home,-121,away,111,0.83,-1.00
SuperBook,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,110,-120,home,-120,away,110,0.83,-1.00
WynnBET,746707,2024-06-06 17:30:00,112,Chicago,Cubs,113,Cincinnati,Reds,4,8,home,113,-125,home,-125,away,113,0.80,-1.00
DraftKings,746708,2024-05-26 23:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,1,3,home,114,-135,home,-135,away,114,0.74,-1.00
BetMGM,746708,2024-05-26 23:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,1,3,home,115,-140,home,-140,away,115,0.71,-1.00
FanDuel,746708,2024-05-26 23:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,1,3,home,106,-124,home,-124,away,106,0.81,-1.00
Bovada,746708,2024-05-26 23:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,1,3,home,116,-139,home,-139,away,116,0.72,-1.00
Caesars,746708,2024-05-26 23:30:00,138,St. Louis,Cardinals,113,Cincinnati,Reds,1,3,home,115,-135,home,-135,away,115,0.74,-1.00
